11,"08.04.22 17:16:56"
12,"08.04.22 17:17:56"
6,"08.04.22 17:18:56"
16,"08.04.22 17:19:56"
15,"08.04.22 17:20:56"
17,"08.04.22 17:21:56"
16,"08.04.22 17:22:56"
11,"08.04.22 17:23:56"
15,"08.04.22 17:24:56"
13,"08.04.22 17:25:56"
11,"08.04.22 17:26:56"
13,"08.04.22 17:27:56"
12,"08.04.22 17:28:56"
13,"08.04.22 17:29:56"
15,"08.04.22 17:30:56"
11,"08.04.22 17:31:56"
17,"08.04.22 17:32:56"
22,"08.04.22 17:33:56"
23,"08.04.22 17:34:56"
10,"08.04.22 17:35:56"
14,"08.04.22 17:36:56"
18,"08.04.22 17:37:56"
9,"08.04.22 17:38:56"
10,"08.04.22 17:39:56"
10,"08.04.22 17:40:56"
16,"08.04.22 17:41:56"
15,"08.04.22 17:42:56"
12,"08.04.22 17:43:56"
13,"08.04.22 17:44:56"
17,"08.04.22 17:45:56"
14,"08.04.22 17:46:56"
13,"08.04.22 17:47:56"
13,"08.04.22 17:48:56"
12,"08.04.22 17:49:56"
10,"08.04.22 17:50:56"
11,"08.04.22 17:51:56"
10,"08.04.22 17:52:56"
11,"08.04.22 17:53:56"
17,"08.04.22 17:54:56"
11,"08.04.22 17:55:56"
12,"08.04.22 17:56:56"
10,"08.04.22 17:57:56"
13,"08.04.22 17:58:56"
9,"08.04.22 17:59:56"
10,"08.04.22 18:00:56"
12,"08.04.22 18:01:56"
10,"08.04.22 18:02:56"
11,"08.04.22 18:03:56"
17,"08.04.22 18:04:56"
18,"08.04.22 18:05:56"
17,"08.04.22 18:06:56"
15,"08.04.22 18:07:56"
10,"08.04.22 18:08:56"
11,"08.04.22 18:09:56"
14,"08.04.22 18:10:56"
15,"08.04.22 18:11:56"
7,"08.04.22 18:12:56"
16,"08.04.22 18:13:56"
15,"08.04.22 18:14:56"
10,"08.04.22 18:15:56"
16,"08.04.22 18:16:56"
13,"08.04.22 18:17:56"
16,"08.04.22 18:18:56"
16,"08.04.22 18:19:56"
10,"08.04.22 18:20:56"
13,"08.04.22 18:21:56"
13,"08.04.22 18:22:56"
10,"08.04.22 18:23:56"
10,"08.04.22 18:24:56"
19,"08.04.22 18:25:56"
11,"08.04.22 18:26:56"
13,"08.04.22 18:27:56"
15,"08.04.22 18:28:56"
19,"08.04.22 18:29:56"
17,"08.04.22 18:30:56"
10,"08.04.22 18:31:56"
20,"08.04.22 18:32:56"
16,"08.04.22 18:33:56"
11,"08.04.22 18:34:56"
10,"08.04.22 18:35:56"
16,"08.04.22 18:36:56"
12,"08.04.22 18:37:56"
10,"08.04.22 18:38:56"
13,"08.04.22 18:39:56"
14,"08.04.22 18:40:56"
11,"08.04.22 18:41:56"
13,"08.04.22 18:42:56"
11,"08.04.22 18:43:56"
20,"08.04.22 18:44:56"
14,"08.04.22 18:45:56"
9,"08.04.22 18:46:56"
15,"08.04.22 18:47:56"
12,"08.04.22 18:48:56"
11,"08.04.22 18:49:56"
5,"08.04.22 18:50:56"
26,"08.04.22 18:51:56"
14,"08.04.22 18:52:56"
9,"08.04.22 18:53:56"
11,"08.04.22 18:54:56"
15,"08.04.22 18:55:56"
12,"08.04.22 18:56:56"
13,"08.04.22 18:57:56"
15,"08.04.22 18:58:56"
12,"08.04.22 18:59:56"
14,"08.04.22 19:00:56"
11,"08.04.22 19:01:56"
18,"08.04.22 19:02:56"
16,"08.04.22 19:03:56"
20,"08.04.22 19:04:56"
10,"08.04.22 19:05:56"
11,"08.04.22 19:06:56"
14,"08.04.22 19:07:56"
14,"08.04.22 19:08:56"
14,"08.04.22 19:09:56"
19,"08.04.22 19:10:56"
13,"08.04.22 19:11:56"
16,"08.04.22 19:12:56"
12,"08.04.22 19:13:56"
15,"08.04.22 19:14:56"
19,"08.04.22 19:15:56"
9,"08.04.22 19:16:56"
17,"08.04.22 19:17:56"
18,"08.04.22 19:18:56"
14,"08.04.22 19:19:56"
12,"08.04.22 19:20:56"
16,"08.04.22 19:21:56"
7,"08.04.22 19:22:56"
8,"08.04.22 19:23:56"
21,"08.04.22 19:24:56"
23,"08.04.22 19:25:56"
19,"08.04.22 19:26:56"
6,"08.04.22 19:27:56"
11,"08.04.22 19:28:56"
8,"08.04.22 19:29:56"
15,"08.04.22 19:30:56"
11,"08.04.22 19:31:56"
12,"08.04.22 19:32:56"
15,"08.04.22 19:33:56"
13,"08.04.22 19:34:56"
10,"08.04.22 19:35:56"
17,"08.04.22 19:36:56"
14,"08.04.22 19:37:56"
9,"08.04.22 19:38:56"
22,"08.04.22 19:39:56"
8,"08.04.22 19:40:56"
14,"08.04.22 19:41:56"
10,"08.04.22 19:42:56"
15,"08.04.22 19:43:56"
15,"08.04.22 19:44:56"
8,"08.04.22 19:45:56"
10,"08.04.22 19:46:56"
14,"08.04.22 19:47:56"
16,"08.04.22 19:48:56"
10,"08.04.22 19:49:56"
10,"08.04.22 19:50:56"
13,"08.04.22 19:51:56"
11,"08.04.22 19:52:56"
13,"08.04.22 19:53:56"
13,"08.04.22 19:54:56"
15,"08.04.22 19:55:56"
13,"08.04.22 19:56:56"
17,"08.04.22 19:57:56"
18,"08.04.22 19:58:56"
19,"08.04.22 19:59:56"
24,"08.04.22 20:00:56"
18,"08.04.22 20:01:56"
13,"08.04.22 20:02:56"
17,"08.04.22 20:03:56"
15,"08.04.22 20:04:56"
14,"08.04.22 20:05:56"
16,"08.04.22 20:06:56"
12,"08.04.22 20:07:56"
5,"08.04.22 20:08:56"
16,"08.04.22 20:09:56"
13,"08.04.22 20:10:56"
17,"08.04.22 20:11:56"
14,"08.04.22 20:12:56"
14,"08.04.22 20:13:56"
14,"08.04.22 20:14:56"
16,"08.04.22 20:15:56"
18,"08.04.22 20:16:56"
17,"08.04.22 20:17:56"
4,"08.04.22 20:18:56"
10,"08.04.22 20:19:56"
19,"08.04.22 20:20:56"
10,"08.04.22 20:21:56"
12,"08.04.22 20:22:56"
9,"08.04.22 20:23:56"
16,"08.04.22 20:24:56"
11,"08.04.22 20:25:56"
10,"08.04.22 20:26:56"
10,"08.04.22 20:27:56"
9,"08.04.22 20:28:56"
10,"08.04.22 20:29:56"
10,"08.04.22 20:30:56"
10,"08.04.22 20:31:56"
16,"08.04.22 20:32:56"
12,"08.04.22 20:33:56"
15,"08.04.22 20:34:56"
13,"08.04.22 20:35:56"
7,"08.04.22 20:36:56"
16,"08.04.22 20:37:56"
7,"08.04.22 20:38:56"
9,"08.04.22 20:39:56"
17,"08.04.22 20:40:56"
13,"08.04.22 20:41:56"
12,"08.04.22 20:42:56"
11,"08.04.22 20:43:56"
11,"08.04.22 20:44:56"
14,"08.04.22 20:45:56"
13,"08.04.22 20:46:56"
12,"08.04.22 20:47:56"
6,"08.04.22 20:48:56"
8,"08.04.22 20:49:56"
10,"08.04.22 20:50:56"
18,"08.04.22 20:51:56"
11,"08.04.22 20:52:56"
12,"08.04.22 20:53:56"
10,"08.04.22 20:54:56"
15,"08.04.22 20:55:56"
10,"08.04.22 20:56:56"
8,"08.04.22 20:57:56"
18,"08.04.22 20:58:56"
12,"08.04.22 20:59:56"
10,"08.04.22 21:00:56"
21,"08.04.22 21:01:56"
9,"08.04.22 21:02:56"
14,"08.04.22 21:03:56"
10,"08.04.22 21:04:56"
18,"08.04.22 21:05:56"
10,"08.04.22 21:06:56"
9,"08.04.22 21:07:56"
19,"08.04.22 21:08:56"
10,"08.04.22 21:09:56"
10,"08.04.22 21:10:56"
17,"08.04.22 21:11:56"
14,"08.04.22 21:12:56"
10,"08.04.22 21:13:56"
20,"08.04.22 21:14:56"
13,"08.04.22 21:15:56"
20,"08.04.22 21:16:56"
10,"08.04.22 21:17:56"
11,"08.04.22 21:18:56"
14,"08.04.22 21:19:56"
22,"08.04.22 21:20:56"
11,"08.04.22 21:21:56"
12,"08.04.22 21:22:56"
8,"08.04.22 21:23:56"
12,"08.04.22 21:24:56"
11,"08.04.22 21:25:56"
15,"08.04.22 21:26:56"
16,"08.04.22 21:27:56"
12,"08.04.22 21:28:56"
15,"08.04.22 21:29:56"
10,"08.04.22 21:30:56"
11,"08.04.22 21:31:56"
10,"08.04.22 21:32:56"
10,"08.04.22 21:33:56"
13,"08.04.22 21:34:56"
11,"08.04.22 21:35:56"
17,"08.04.22 21:36:56"
16,"08.04.22 21:37:56"
11,"08.04.22 21:38:56"
14,"08.04.22 21:39:56"
12,"08.04.22 21:40:56"
17,"08.04.22 21:41:56"
15,"08.04.22 21:42:56"
14,"08.04.22 21:43:56"
13,"08.04.22 21:44:56"
17,"08.04.22 21:45:56"
19,"08.04.22 21:46:56"
19,"08.04.22 21:47:56"
8,"08.04.22 21:48:56"
17,"08.04.22 21:49:56"
11,"08.04.22 21:50:56"
20,"08.04.22 21:51:56"
12,"08.04.22 21:52:56"
13,"08.04.22 21:53:56"
11,"08.04.22 21:54:56"
12,"08.04.22 21:55:56"
11,"08.04.22 21:56:56"
14,"08.04.22 21:57:56"
9,"08.04.22 21:58:56"
5,"08.04.22 21:59:56"
11,"08.04.22 22:00:56"
22,"08.04.22 22:01:56"
10,"08.04.22 22:02:56"
14,"08.04.22 22:03:56"
14,"08.04.22 22:04:56"
13,"08.04.22 22:05:56"
12,"08.04.22 22:06:56"
9,"08.04.22 22:07:56"
18,"08.04.22 22:08:56"
14,"08.04.22 22:09:56"
14,"08.04.22 22:10:56"
10,"08.04.22 22:11:56"
9,"08.04.22 22:12:56"
12,"08.04.22 22:13:56"
9,"08.04.22 22:14:56"
11,"08.04.22 22:15:56"
16,"08.04.22 22:16:56"
7,"08.04.22 22:17:56"
9,"08.04.22 22:18:56"
7,"08.04.22 22:19:56"
19,"08.04.22 22:20:56"
10,"08.04.22 22:21:56"
10,"08.04.22 22:22:56"
10,"08.04.22 22:23:56"
10,"08.04.22 22:24:56"
11,"08.04.22 22:25:56"
16,"08.04.22 22:26:56"
19,"08.04.22 22:27:56"
19,"08.04.22 22:28:56"
10,"08.04.22 22:29:56"
15,"08.04.22 22:30:56"
11,"08.04.22 22:31:56"
13,"08.04.22 22:32:56"
10,"08.04.22 22:33:56"
11,"08.04.22 22:34:56"
12,"08.04.22 22:35:56"
13,"08.04.22 22:36:56"
12,"08.04.22 22:37:56"
10,"08.04.22 22:38:56"
10,"08.04.22 22:39:56"
17,"08.04.22 22:40:56"
13,"08.04.22 22:41:56"
18,"08.04.22 22:42:56"
14,"08.04.22 22:43:56"
7,"08.04.22 22:44:56"
13,"08.04.22 22:45:56"
12,"08.04.22 22:46:56"
12,"08.04.22 22:47:56"
13,"08.04.22 22:48:56"
6,"08.04.22 22:49:56"
14,"08.04.22 22:50:56"
8,"08.04.22 22:51:56"
10,"08.04.22 22:52:56"
10,"08.04.22 22:53:56"
10,"08.04.22 22:54:56"
9,"08.04.22 22:55:56"
20,"08.04.22 22:56:56"
11,"08.04.22 22:57:56"
11,"08.04.22 22:58:56"
8,"08.04.22 22:59:56"
14,"08.04.22 23:00:56"
10,"08.04.22 23:01:56"
15,"08.04.22 23:02:56"
10,"08.04.22 23:03:56"
10,"08.04.22 23:04:56"
13,"08.04.22 23:05:56"
14,"08.04.22 23:06:56"
15,"08.04.22 23:07:56"
13,"08.04.22 23:08:56"
6,"08.04.22 23:09:56"
10,"08.04.22 23:10:56"
16,"08.04.22 23:11:56"
16,"08.04.22 23:12:56"
16,"08.04.22 23:13:56"
11,"08.04.22 23:14:56"
17,"08.04.22 23:15:56"
10,"08.04.22 23:16:56"
17,"08.04.22 23:17:56"
13,"08.04.22 23:18:56"
15,"08.04.22 23:19:56"
10,"08.04.22 23:20:56"
12,"08.04.22 23:21:56"
11,"08.04.22 23:22:56"  
11,"08.04.22 23:32:15"
13,"08.04.22 23:33:15"
16,"08.04.22 23:34:15"
14,"08.04.22 23:35:15"
16,"08.04.22 23:36:15"
