Date,Indoor Temperature,Indoor Humidity,Outdoor Temperature 1,Outdoor Humidity 1,Outdoor Temperature 2,Outdoor Humidity 2,Outdoor Temperature 3,Outdoor Humidity 3,Outdoor Temperature 4,Outdoor Humidity 4,Outdoor Temperature 5,Outdoor Humidity 5
18.01.2008 02:20,69,54,63.1,55,40.4,---,42.2,---,---,---,---,---
18.01.2008 02:25,68.9,54,63.1,55,40.6,---,42.2,---,---,---,---,---
18.01.2008 02:30,68.9,53,63.1,54,40.6,---,42.9,---,---,---,---,---
18.01.2008 02:35,68.7,53,63.1,54,40.6,---,42.9,---,---,---,---,---
18.01.2008 02:40,68.7,53,62.9,54,40.6,---,42,---,---,---,---,---
18.01.2008 02:45,68.7,53,62.7,54,40.6,---,41.5,---,---,---,---,---
18.01.2008 02:50,68.5,53,62.7,54,40.4,---,41.5,---,---,---,---,---
18.01.2008 02:55,68.5,53,62.7,53,40.2,---,41.5,---,---,---,---,---
18.01.2008 03:00,68.3,53,62.7,54,40.1,---,41.5,---,---,---,---,---
18.01.2008 03:05,68.3,53,62.7,53,40.1,---,41.3,---,---,---,---,---
18.01.2008 03:10,68.3,53,62.6,53,39.7,---,41.5,---,---,---,---,---
18.01.2008 03:15,68.3,53,62.6,53,39.7,---,41.1,---,---,---,---,---
18.01.2008 03:20,68.1,53,62.4,53,39.7,---,41.1,---,---,---,---,---
18.01.2008 03:25,68.1,53,62.4,53,39.7,---,41.5,---,---,---,---,---
18.01.2008 03:30,68,53,62.4,54,39.7,---,41.5,---,---,---,---,---
18.01.2008 03:35,68,53,62.4,53,39.7,---,41.5,---,---,---,---,---
18.01.2008 03:40,68,53,62.4,53,39.7,---,41.7,---,---,---,---,---
18.01.2008 03:45,68,53,62.4,53,39.7,---,41.5,---,---,---,---,---
18.01.2008 03:50,68,53,62.4,53,40.1,---,41.7,---,---,---,---,---
18.01.2008 03:55,68,53,62.4,53,40.1,---,41.9,---,---,---,---,---
18.01.2008 04:00,67.8,53,62.2,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:05,67.8,52,62.2,53,40.1,---,41.9,---,---,---,---,---
18.01.2008 04:10,67.8,52,62.2,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:15,67.6,52,62.2,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:20,67.6,52,62,52,40.1,---,42,---,---,---,---,---
18.01.2008 04:25,67.6,52,62,53,40.1,---,41.9,---,---,---,---,---
18.01.2008 04:30,67.6,52,62,53,40.1,---,41.9,---,---,---,---,---
18.01.2008 04:35,67.4,52,62,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:40,67.4,52,62,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:45,67.2,52,61.8,53,40.1,---,42,---,---,---,---,---
18.01.2008 04:50,67.2,52,61.8,53,40.1,---,41.9,---,---,---,---,---
18.01.2008 04:55,67.2,52,61.8,52,40.2,---,42,---,---,---,---,---
18.01.2008 05:00,67.2,52,61.7,51,40.2,---,42,---,---,---,---,---
18.01.2008 05:05,67.2,52,61.7,53,40.2,---,42,---,---,---,---,---
18.01.2008 05:10,67.2,52,61.7,52,40.4,---,42,---,---,---,---,---
18.01.2008 05:15,67.1,52,61.7,52,40.4,---,41.9,---,---,---,---,---
18.01.2008 05:20,67.1,53,61.5,51,40.4,---,41.7,---,---,---,---,---
18.01.2008 05:25,67.2,53,61.5,52,40.4,---,41.9,---,---,---,---,---
18.01.2008 05:30,67.6,53,61.5,53,40.4,---,41.9,---,---,---,---,---
18.01.2008 05:35,68,53,61.7,55,40.4,---,41.7,---,---,---,---,---
18.01.2008 05:40,68.3,52,61.7,55,40.4,---,41.7,---,---,---,---,---
18.01.2008 05:45,68.7,52,61.8,56,40.4,---,41.5,---,---,---,---,---
18.01.2008 05:50,69,52,62,57,40.4,---,41.3,---,---,---,---,---
18.01.2008 05:55,69.4,51,62,57,40.1,---,40.8,---,---,---,---,---
18.01.2008 06:00,69.8,52,62.2,57,40.1,---,40.4,---,---,---,---,---
18.01.2008 06:05,69.9,51,62.2,58,39.5,---,40.1,---,---,---,---,---
18.01.2008 06:10,70.3,51,62.4,58,39.3,---,40.1,---,---,---,---,---
18.01.2008 06:15,70.5,51,62.4,58,39.2,---,39.9,---,---,---,---,---
18.01.2008 06:20,70.8,52,62.6,58,39.2,---,39.9,---,---,---,---,---
18.01.2008 06:25,71,52,62.6,60,38.8,---,39.9,---,---,---,---,---
18.01.2008 06:30,71.4,53,62.7,60,38.8,---,39.9,---,---,---,---,---
18.01.2008 06:35,71.6,53,62.7,60,38.6,---,39.9,---,---,---,---,---
18.01.2008 06:40,71.7,52,62.9,60,38.6,---,39.5,---,---,---,---,---
18.01.2008 06:45,71.9,52,62.9,61,38.4,---,39.2,---,---,---,---,---
18.01.2008 06:50,72.3,53,63.1,60,38.4,---,38.6,---,---,---,---,---
18.01.2008 06:55,72.3,54,63.1,60,38.1,---,38.4,---,---,---,---,---
18.01.2008 07:00,72.8,54,63.1,61,38.1,---,38.6,---,---,---,---,---
18.01.2008 07:05,72.6,54,63.3,60,38.1,---,38.6,---,---,---,---,---
18.01.2008 07:10,72.5,54,63.3,60,38.1,---,38.8,---,---,---,---,---
18.01.2008 07:15,72.3,54,63.3,60,38.1,---,38.8,---,---,---,---,---
18.01.2008 07:20,72.3,54,63.5,60,38.1,---,39,---,---,---,---,---
18.01.2008 07:25,72.1,54,63.5,57,38.1,---,39.2,---,---,---,---,---
18.01.2008 07:30,71.9,54,63.3,58,38.1,---,39.3,---,---,---,---,---
18.01.2008 07:35,71.7,53,63.3,58,38.1,---,39.3,---,---,---,---,---
18.01.2008 07:40,71.6,53,63.3,58,38.1,---,39.3,---,---,---,---,---
18.01.2008 07:45,71.6,53,63.3,58,38.1,---,39.3,---,---,---,---,---
18.01.2008 07:50,71.4,53,63.3,56,38.1,---,39.2,---,---,---,---,---
18.01.2008 07:55,71.2,53,63.3,57,38.1,---,39,---,---,---,---,---
18.01.2008 08:00,71.2,53,63.3,57,38.1,---,39,---,---,---,---,---
18.01.2008 08:05,71,53,63.1,55,38.1,---,38.8,---,---,---,---,---
18.01.2008 08:10,70.8,53,63.1,57,38.1,---,39,---,---,---,---,---
18.01.2008 08:15,70.8,53,63.1,56,38.4,---,39.2,---,---,---,---,---
18.01.2008 08:20,70.8,53,63.1,55,38.4,---,39.2,---,---,---,---,---
18.01.2008 08:25,70.7,53,63.1,55,38.4,---,39.2,---,---,---,---,---
18.01.2008 08:30,70.5,53,63.1,55,38.4,---,39.3,---,---,---,---,---
18.01.2008 08:35,70.3,53,63.1,56,38.4,---,39.3,---,---,---,---,---
18.01.2008 08:40,70.1,53,63.1,56,38.4,---,39.9,---,---,---,---,---
18.01.2008 08:45,70.1,53,63.1,55,38.4,---,39.9,---,---,---,---,---
18.01.2008 08:50,69.9,53,63.1,56,38.4,---,39.9,---,---,---,---,---
18.01.2008 08:55,69.8,53,63.1,56,38.6,---,39.9,---,---,---,---,---
18.01.2008 09:00,69.8,54,63.1,55,38.6,---,40.1,---,---,---,---,---
18.01.2008 09:05,69.6,54,63.3,56,38.6,---,40.2,---,---,---,---,---
18.01.2008 09:10,69.6,54,63.3,56,38.8,---,40.6,---,---,---,---,---
18.01.2008 09:15,69.6,54,63.3,56,39.2,---,40.8,---,---,---,---,---
18.01.2008 09:20,69.4,54,63.1,55,39.3,---,41.1,---,---,---,---,---
18.01.2008 09:25,69.4,55,63.1,55,39.3,---,41.1,---,---,---,---,---
18.01.2008 09:30,69.4,55,63.1,55,39.5,---,41.5,---,---,---,---,---
18.01.2008 09:35,69.4,55,63.1,55,39.5,---,41.5,---,---,---,---,---
18.01.2008 09:40,69.4,56,63.1,55,39.7,---,41.5,---,---,---,---,---
18.01.2008 09:45,69.4,56,63.3,56,40.1,---,41.9,---,---,---,---,---
18.01.2008 09:50,69.4,56,63.1,55,40.1,---,42,---,---,---,---,---
18.01.2008 09:55,69.4,56,63.1,55,40.2,---,42.9,---,---,---,---,---
18.01.2008 10:00,69.4,56,63.1,54,40.4,---,42.9,---,---,---,---,---
18.01.2008 10:05,69.4,56,63.1,55,40.4,---,42.9,---,---,---,---,---
18.01.2008 10:10,69.4,56,63.1,55,40.6,---,43.5,---,---,---,---,---
18.01.2008 10:15,69.2,55,63.1,55,41,---,43.5,---,---,---,---,---
18.01.2008 10:20,69.2,56,63.3,55,41.1,---,43.7,---,---,---,---,---
18.01.2008 10:25,69.2,56,63.1,55,41.3,---,43.8,---,---,---,---,---
18.01.2008 10:30,69.2,56,63.1,54,41.7,---,44,---,---,---,---,---
18.01.2008 10:35,69.2,56,63.1,55,41.7,---,44.2,---,---,---,---,---
18.01.2008 10:40,69.2,56,63.1,58,41.9,---,44.2,---,---,---,---,---
18.01.2008 10:45,69.2,56,63.6,61,42,---,44.9,---,---,---,---,---
18.01.2008 10:50,69,56,64,59,42.2,---,44.9,---,---,---,---,---
18.01.2008 10:55,69,56,63.8,56,42.4,---,44.9,---,---,---,---,---
18.01.2008 11:00,69,56,63.8,56,42.9,---,45.5,---,---,---,---,---
18.01.2008 11:05,69,56,63.6,55,43.1,---,45.5,---,---,---,---,---
18.01.2008 11:10,69,55,63.6,55,43.1,---,45.5,---,---,---,---,---
18.01.2008 11:15,69,55,63.6,55,43.1,---,45.5,---,---,---,---,---
18.01.2008 11:20,69,55,63.5,54,43.5,---,45.8,---,---,---,---,---
18.01.2008 11:25,69,55,63.3,54,43.5,---,46,---,---,---,---,---
18.01.2008 11:30,68.9,55,63.3,54,43.8,---,46.2,---,---,---,---,---
18.01.2008 11:35,68.9,55,63.3,54,44,---,46.2,---,---,---,---,---
18.01.2008 11:40,68.9,55,63.3,55,44.2,---,46.5,---,---,---,---,---
18.01.2008 11:45,68.9,54,63.3,54,44.2,---,47.1,---,---,---,---,---
18.01.2008 11:50,68.7,54,63.3,54,44.7,---,47.1,---,---,---,---,---
18.01.2008 11:55,68.7,54,63.5,54,44.9,---,47.4,---,---,---,---,---
18.01.2008 12:00,68.7,54,63.5,54,44.9,---,47.4,---,---,---,---,---
18.01.2008 12:05,68.7,54,63.5,53,44.9,---,47.8,---,---,---,---,---
18.01.2008 12:10,68.7,54,63.5,53,44.9,---,47.8,---,---,---,---,---
18.01.2008 12:15,68.7,54,63.5,53,44.9,---,47.8,---,---,---,---,---
18.01.2008 12:20,68.7,55,63.3,53,45.3,---,48.3,---,---,---,---,---
18.01.2008 12:25,69,55,63.3,53,45.6,---,47.8,---,---,---,---,---
18.01.2008 12:30,69.4,55,63.3,55,45.6,---,47.4,---,---,---,---,---
18.01.2008 12:35,69.8,55,63.5,57,45.6,---,47.8,---,---,---,---,---
18.01.2008 12:40,70.3,55,63.8,56,45.6,---,48.9,---,---,---,---,---
18.01.2008 12:45,70.7,55,63.8,58,45.6,---,48.9,---,---,---,---,---
18.01.2008 12:50,71,55,63.8,58,45.6,---,49.1,---,---,---,---,---
18.01.2008 12:55,71.4,56,64,59,45.6,---,48.9,---,---,---,---,---
18.01.2008 13:00,71.7,56,64.2,58,45.6,---,48.2,---,---,---,---,---
18.01.2008 13:05,72.1,56,64.2,59,45.6,---,48.9,---,---,---,---,---
18.01.2008 13:10,72.3,56,64.4,59,45.6,---,48.9,---,---,---,---,---
18.01.2008 13:15,72.5,56,64.5,59,45.6,---,49.4,---,---,---,---,---
18.01.2008 13:20,72.5,56,64.7,58,45.6,---,49.4,---,---,---,---,---
18.01.2008 13:25,72.5,56,64.7,58,45.8,---,49.4,---,---,---,---,---
18.01.2008 13:30,72.3,56,64.9,57,45.8,---,49.4,---,---,---,---,---
18.01.2008 13:35,72.3,56,64.9,56,46,---,50.1,---,---,---,---,---
18.01.2008 13:40,72.1,56,64.7,56,46,---,49.6,---,---,---,---,---
18.01.2008 13:45,71.9,56,64.9,56,46,---,50.1,---,---,---,---,---
18.01.2008 13:50,71.9,56,64.9,56,46,---,50.1,---,---,---,---,---
18.01.2008 13:55,71.7,56,64.9,56,46,---,50.1,---,---,---,---,---
18.01.2008 14:00,71.6,56,64.9,56,46.2,---,50.1,---,---,---,---,---
18.01.2008 14:05,71.6,55,64.9,56,46.2,---,50.3,---,---,---,---,---
18.01.2008 14:10,71.4,55,65.3,55,46.2,---,50.7,---,---,---,---,---
18.01.2008 14:15,71.4,55,65.1,55,46.2,---,50.9,---,---,---,---,---
18.01.2008 14:20,71.2,55,65.1,55,46.2,---,50.9,---,---,---,---,---
18.01.2008 14:25,71.2,55,65.3,55,46.2,---,50.7,---,---,---,---,---
18.01.2008 14:30,71.2,55,65.3,56,46.2,---,49.4,---,---,---,---,---
18.01.2008 14:35,71,55,65.3,54,46.2,---,49.1,---,---,---,---,---
18.01.2008 14:40,71,54,65.3,55,46.2,---,48.9,---,---,---,---,---
18.01.2008 14:45,70.8,54,65.1,54,46.2,---,48.5,---,---,---,---,---
18.01.2008 14:50,70.8,54,65.1,54,46.2,---,48.5,---,---,---,---,---
18.01.2008 14:55,70.8,54,64.9,54,46.2,---,47.8,---,---,---,---,---
18.01.2008 15:00,70.7,54,64.7,54,46.2,---,47.4,---,---,---,---,---
18.01.2008 15:05,70.7,54,64.7,54,46.2,---,47.1,---,---,---,---,---
18.01.2008 15:10,70.5,54,64.9,53,46.2,---,47.1,---,---,---,---,---
18.01.2008 15:15,70.5,54,64.7,54,46.2,---,47.1,---,---,---,---,---
18.01.2008 15:20,70.5,54,64.5,54,46,---,46.7,---,---,---,---,---
18.01.2008 15:25,70.3,54,64.5,55,46,---,46.5,---,---,---,---,---
18.01.2008 15:30,70.3,54,64.5,55,46,---,46.5,---,---,---,---,---
18.01.2008 15:35,70.3,54,64.4,54,45.8,---,46.2,---,---,---,---,---
18.01.2008 15:40,70.1,54,64.5,57,45.8,---,46.2,---,---,---,---,---
18.01.2008 15:45,70.1,54,64.5,57,45.8,---,46,---,---,---,---,---
18.01.2008 15:50,70.1,54,64.5,58,45.6,---,46,---,---,---,---,---
18.01.2008 15:55,70.1,54,64.9,55,45.6,---,45.8,---,---,---,---,---
18.01.2008 16:00,69.9,55,64.7,53,45.6,---,45.8,---,---,---,---,---
18.01.2008 16:05,69.9,55,64.7,54,45.6,---,45.5,---,---,---,---,---
18.01.2008 16:10,69.9,55,64.9,54,45.6,---,45.5,---,---,---,---,---
18.01.2008 16:15,69.8,55,64.5,53,45.6,---,45.5,---,---,---,---,---
18.01.2008 16:20,69.9,55,64.5,54,45.3,---,45.5,---,---,---,---,---
18.01.2008 16:25,70.1,55,64.4,54,45.3,---,45.1,---,---,---,---,---
18.01.2008 16:30,70.3,55,64.4,55,44.9,---,44.9,---,---,---,---,---
18.01.2008 16:35,70.7,55,64.4,56,44.9,---,44.9,---,---,---,---,---
18.01.2008 16:40,71,55,64.5,57,44.9,---,44.9,---,---,---,---,---
18.01.2008 16:45,71.4,55,64.5,58,44.9,---,44.2,---,---,---,---,---
18.01.2008 16:50,71.6,55,64.7,59,44.7,---,44,---,---,---,---,---
18.01.2008 16:55,71.9,55,64.7,59,44.2,---,43.8,---,---,---,---,---
18.01.2008 17:00,72.3,55,64.9,58,44.2,---,43.7,---,---,---,---,---
18.01.2008 17:05,72.5,56,64.9,59,44,---,43.5,---,---,---,---,---
18.01.2008 17:10,72.6,56,65.1,61,43.8,---,43.5,---,---,---,---,---
18.01.2008 17:15,72.8,56,65.3,61,43.8,---,43.5,---,---,---,---,---
18.01.2008 17:20,73,56,65.3,65,43.5,---,42.9,---,---,---,---,---
18.01.2008 17:25,73.2,54,66,61,43.5,---,42.9,---,---,---,---,---
18.01.2008 17:30,73.2,53,66.7,54,43.1,---,42.9,---,---,---,---,---
18.01.2008 17:35,73.2,54,66.7,53,43.1,---,42.9,---,---,---,---,---
18.01.2008 17:40,73.2,54,66.7,54,43.1,---,42.9,---,---,---,---,---
18.01.2008 17:45,73.2,54,66.3,53,43.1,---,42.2,---,---,---,---,---
18.01.2008 17:50,73,54,66.2,53,42.9,---,42.2,---,---,---,---,---
18.01.2008 17:55,73,54,66.2,53,42.9,---,42,---,---,---,---,---
18.01.2008 18:00,72.8,53,66,53,42.6,---,42,---,---,---,---,---
18.01.2008 18:05,72.6,53,66,53,42.6,---,41.9,---,---,---,---,---
18.01.2008 18:10,72.6,53,66,54,42.4,---,41.9,---,---,---,---,---
18.01.2008 18:15,72.5,53,66,53,42.4,---,41.7,---,---,---,---,---
18.01.2008 18:20,72.3,52,66,53,42.2,---,41.7,---,---,---,---,---
18.01.2008 18:25,72.3,52,65.8,53,42.2,---,41.5,---,---,---,---,---
18.01.2008 18:30,72.1,52,66,52,42.2,---,41.5,---,---,---,---,---
18.01.2008 18:35,71.9,52,65.6,52,42,---,41.5,---,---,---,---,---
18.01.2008 18:40,71.9,52,65.6,52,42,---,41.5,---,---,---,---,---
18.01.2008 18:45,71.7,52,65.4,53,42,---,41.5,---,---,---,---,---
18.01.2008 18:50,71.6,52,65.4,52,41.9,---,41.5,---,---,---,---,---
18.01.2008 18:55,71.6,52,65.3,52,41.9,---,41.5,---,---,---,---,---
18.01.2008 19:00,71.6,52,65.3,52,41.7,---,41.3,---,---,---,---,---
18.01.2008 19:05,71.4,52,65.1,52,41.7,---,41.1,---,---,---,---,---
18.01.2008 19:10,71.2,52,65.3,52,41.7,---,41.1,---,---,---,---,---
18.01.2008 19:15,71.2,52,65.1,52,41.7,---,40.8,---,---,---,---,---
18.01.2008 19:20,71.2,52,65.1,53,41.7,---,40.8,---,---,---,---,---
18.01.2008 19:25,71,52,65.1,52,41.7,---,40.8,---,---,---,---,---
18.01.2008 19:30,71,52,64.9,52,41.7,---,40.8,---,---,---,---,---
18.01.2008 19:35,71,52,65.1,52,41.3,---,40.4,---,---,---,---,---
18.01.2008 19:40,70.8,52,65.1,52,41.3,---,40.4,---,---,---,---,---
18.01.2008 19:45,70.8,52,65.1,52,41.3,---,40.2,---,---,---,---,---
18.01.2008 19:50,70.7,52,64.9,52,41.1,---,40.2,---,---,---,---,---
18.01.2008 19:55,70.7,52,64.9,52,41.1,---,40.2,---,---,---,---,---
18.01.2008 20:00,70.7,52,64.7,53,41.1,---,40.2,---,---,---,---,---
18.01.2008 20:05,70.5,53,64.7,53,41,---,40.1,---,---,---,---,---
18.01.2008 20:10,70.5,53,64.5,54,40.6,---,39.9,---,---,---,---,---
18.01.2008 20:15,70.5,53,64.5,54,40.6,---,39.9,---,---,---,---,---
18.01.2008 20:20,70.5,53,64.5,53,40.4,---,39.9,---,---,---,---,---
18.01.2008 20:25,70.3,53,64.5,53,40.4,---,39.9,---,---,---,---,---
18.01.2008 20:30,70.3,53,64.4,53,40.4,---,39.9,---,---,---,---,---
18.01.2008 20:35,70.1,53,64.4,53,40.4,---,39.9,---,---,---,---,---
18.01.2008 20:40,70.1,53,64.2,53,40.4,---,39.9,---,---,---,---,---
18.01.2008 20:45,70.1,53,64.2,53,40.4,---,39.5,---,---,---,---,---
18.01.2008 20:50,70.1,53,64.2,53,40.2,---,39.3,---,---,---,---,---
18.01.2008 20:55,69.9,53,64.2,53,40.2,---,39.2,---,---,---,---,---
18.01.2008 21:00,69.9,53,64.2,53,40.1,---,39.2,---,---,---,---,---
18.01.2008 21:05,69.9,53,64,53,40.1,---,39,---,---,---,---,---
18.01.2008 21:10,69.8,53,64,52,40.1,---,39,---,---,---,---,---
18.01.2008 21:15,69.8,53,63.8,52,40.1,---,38.8,---,---,---,---,---
18.01.2008 21:20,69.8,53,63.8,53,40.1,---,38.6,---,---,---,---,---
18.01.2008 21:25,69.8,53,63.8,53,39.7,---,38.4,---,---,---,---,---
18.01.2008 21:30,69.8,53,63.8,53,39.7,---,38.4,---,---,---,---,---
18.01.2008 21:35,70.1,53,63.8,54,39.3,---,38.3,---,---,---,---,---
18.01.2008 21:40,70.5,53,64,56,39.3,---,38.1,---,---,---,---,---
18.01.2008 21:45,70.8,53,64.2,57,39.3,---,38.1,---,---,---,---,---
18.01.2008 21:50,71,52,64.2,56,39.2,---,37.7,---,---,---,---,---
18.01.2008 21:55,71,52,64.2,55,38.8,---,37.7,---,---,---,---,---
18.01.2008 22:00,71.2,52,64.2,55,38.8,---,37.7,---,---,---,---,---
18.01.2008 22:05,71.2,52,64.2,54,38.8,---,37.5,---,---,---,---,---
18.01.2008 22:10,71.2,52,64.2,54,38.8,---,37.5,---,---,---,---,---
18.01.2008 22:15,71,52,64.2,53,38.8,---,37.2,---,---,---,---,---
18.01.2008 22:20,70.8,52,64.2,53,---,---,37.2,---,---,---,---,---
18.01.2008 22:25,70.8,51,64.2,53,38.4,---,37,---,---,---,---,---
18.01.2008 22:30,70.7,51,64,52,38.4,---,37,---,---,---,---,---
18.01.2008 22:35,70.7,51,64,52,38.1,---,36.8,---,---,---,---,---
18.01.2008 22:40,70.5,51,64,52,38.1,---,36.8,---,---,---,---,---
18.01.2008 22:45,70.5,51,64,52,38.1,---,36.6,---,---,---,---,---
18.01.2008 22:50,70.5,51,64,52,37.7,---,36.6,---,---,---,---,---
18.01.2008 22:55,70.5,51,63.8,52,37.7,---,36.6,---,---,---,---,---
18.01.2008 23:00,70.7,51,64,53,37.5,---,36.6,---,---,---,---,---
18.01.2008 23:05,70.8,51,64.2,54,37.5,---,36.6,---,---,---,---,---
18.01.2008 23:10,71.2,51,64.2,55,37.5,---,36.6,---,---,---,---,---
18.01.2008 23:15,71.6,51,64.4,54,37.5,---,36.6,---,---,---,---,---
18.01.2008 23:20,71.6,51,64.4,54,37.2,---,36.6,---,---,---,---,---
18.01.2008 23:25,71.6,51,64.4,54,37.2,---,36.6,---,---,---,---,---
18.01.2008 23:30,71.6,51,64.2,53,37.2,---,36.6,---,---,---,---,---
18.01.2008 23:35,71.6,51,64.2,52,37,---,36.6,---,---,---,---,---
18.01.2008 23:40,71.4,50,64.2,52,37,---,36.3,---,---,---,---,---
18.01.2008 23:45,71.2,50,64.2,52,37,---,36.3,---,---,---,---,---
18.01.2008 23:50,71.2,50,64.2,51,37,---,36.3,---,---,---,---,---
18.01.2008 23:55,70.8,50,64.2,51,37,---,36.3,---,---,---,---,---
19.01.2008 00:00,70.8,49,64,51,37,---,36.3,---,---,---,---,---
19.01.2008 00:05,70.7,49,64,50,36.8,---,36.1,---,---,---,---,---
19.01.2008 00:10,70.5,49,63.8,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 00:15,70.5,49,63.8,50,36.6,---,35.9,---,---,---,---,---
19.01.2008 00:20,70.3,49,63.8,51,36.6,---,35.9,---,---,---,---,---
19.01.2008 00:25,70.1,49,63.8,50,36.6,---,35.9,---,---,---,---,---
19.01.2008 00:30,69.9,49,63.6,50,36.6,---,35.9,---,---,---,---,---
19.01.2008 00:35,69.8,49,63.6,50,36.6,---,35.9,---,---,---,---,---
19.01.2008 00:40,69.8,49,63.6,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 00:45,69.6,48,63.5,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 00:50,69.4,48,63.5,49,36.6,---,36.1,---,---,---,---,---
19.01.2008 00:55,69.4,48,63.3,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 01:00,69.2,48,63.3,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:05,69.2,48,63.3,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:10,69,48,63.3,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:15,69,47,63.1,49,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:20,68.9,47,63.1,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:25,68.9,47,63.1,49,36.3,---,35.9,---,---,---,---,---
19.01.2008 01:30,68.7,47,63.1,49,36.1,---,35.9,---,---,---,---,---
19.01.2008 01:35,68.7,47,63.1,49,36.1,---,35.9,---,---,---,---,---
19.01.2008 01:40,68.7,47,62.9,49,36.1,---,35.9,---,---,---,---,---
19.01.2008 01:45,68.5,47,62.9,49,36.1,---,35.7,---,---,---,---,---
19.01.2008 01:50,68.5,47,62.9,49,35.9,---,35.7,---,---,---,---,---
19.01.2008 01:55,68.5,47,62.9,49,35.9,---,35.7,---,---,---,---,---
19.01.2008 02:00,68.5,47,62.7,48,35.9,---,35.6,---,---,---,---,---
19.01.2008 02:05,68.5,47,62.7,49,35.7,---,35.6,---,---,---,---,---
19.01.2008 02:10,68.5,48,62.7,49,35.7,---,35.4,---,---,---,---,---
19.01.2008 02:15,68.7,48,62.9,50,35.7,---,35.4,---,---,---,---,---
19.01.2008 02:20,69,47,63.1,51,35.7,---,35.4,---,---,---,---,---
19.01.2008 02:25,69.4,47,63.1,52,35.7,---,35.4,---,---,---,---,---
19.01.2008 02:30,69.6,47,63.3,51,35.7,---,35.4,---,---,---,---,---
19.01.2008 02:35,69.6,47,63.3,50,35.7,---,35.2,---,---,---,---,---
19.01.2008 02:40,69.6,47,63.3,49,35.7,---,35.2,---,---,---,---,---
19.01.2008 02:45,69.4,46,63.3,50,35.7,---,35.2,---,---,---,---,---
19.01.2008 02:50,69.4,46,63.3,49,35.7,---,35.2,---,---,---,---,---
19.01.2008 02:55,69.4,46,63.3,49,35.7,---,35.2,---,---,---,---,---
19.01.2008 03:00,69.2,46,63.3,49,35.7,---,35.4,---,---,---,---,---
19.01.2008 03:05,69.2,46,63.3,49,35.7,---,35.4,---,---,---,---,---
19.01.2008 03:10,69,46,63.3,50,35.7,---,35.2,---,---,---,---,---
19.01.2008 03:15,69,46,63.1,50,35.4,---,35.2,---,---,---,---,---
19.01.2008 03:20,68.9,46,63.1,50,35.2,---,35.2,---,---,---,---,---
19.01.2008 03:25,68.7,46,63.1,50,35.2,---,35.2,---,---,---,---,---
19.01.2008 03:30,68.7,46,62.9,49,35.2,---,35.2,---,---,---,---,---
19.01.2008 03:35,68.5,46,62.9,49,35.2,---,34.8,---,---,---,---,---
19.01.2008 03:40,68.3,46,62.7,50,35.2,---,34.8,---,---,---,---,---
19.01.2008 03:45,68.3,46,62.7,50,35.2,---,34.8,---,---,---,---,---
19.01.2008 03:50,68.1,46,62.7,50,35,---,34.8,---,---,---,---,---
19.01.2008 03:55,68,46,62.7,49,34.8,---,34.8,---,---,---,---,---
19.01.2008 04:00,68,46,62.6,49,34.8,---,34.8,---,---,---,---,---
19.01.2008 04:05,68,46,62.6,49,34.8,---,34.8,---,---,---,---,---
19.01.2008 04:10,67.8,46,62.4,49,34.8,---,34.8,---,---,---,---,---
19.01.2008 04:15,67.8,46,62.4,49,34.7,---,34.8,---,---,---,---,---
19.01.2008 04:20,67.6,46,62.4,49,34.7,---,34.5,---,---,---,---,---
19.01.2008 04:25,67.6,46,62.4,49,34.7,---,34.5,---,---,---,---,---
19.01.2008 04:30,67.6,46,62.2,49,34.7,---,34.3,---,---,---,---,---
19.01.2008 04:35,67.6,46,62.2,49,34.7,---,34.3,---,---,---,---,---
19.01.2008 04:40,67.4,46,62,49,34.5,---,34.3,---,---,---,---,---
19.01.2008 04:45,67.2,46,62,49,34.5,---,34.1,---,---,---,---,---
19.01.2008 04:50,67.2,46,62,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 04:55,67.2,46,62,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:00,67.2,46,62,49,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:05,67.1,46,61.8,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:10,67.1,46,61.8,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:15,66.9,46,61.7,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:20,66.9,46,61.7,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:25,66.7,46,61.7,48,34.5,---,34.1,---,---,---,---,---
19.01.2008 05:30,66.7,46,61.7,48,34.3,---,33.9,---,---,---,---,---
19.01.2008 05:35,66.7,46,61.5,48,34.3,---,33.9,---,---,---,---,---
