Date,Open,High,Low,Close,Volume,Adj Close
2006-03-24,143.41,145.50,143.02,144.91,2949600,71.23
2006-03-23,144.25,144.44,142.97,143.80,3571600,70.69
2006-03-22,140.80,144.80,140.80,144.61,3817600,71.08
2006-03-21,145.81,145.81,141.93,141.99,4857400,69.80
2006-03-20,142.80,145.51,142.50,145.26,4142200,71.40
2006-03-17,143.05,144.00,142.54,142.80,4677000,70.19
2006-03-16,144.60,144.80,141.75,142.43,6124400,70.01
2006-03-15,144.88,146.32,143.65,144.15,7615200,70.86
2006-03-14,145.17,146.48,144.44,145.30,6719600,71.42
2006-03-13,143.00,144.60,141.29,142.22,4748600,69.91
2006-03-10,142.00,144.11,141.69,142.14,3934400,69.87
2006-03-09,142.36,143.44,141.37,141.45,4531600,69.53
2006-03-08,144.40,145.38,141.85,142.02,5770800,69.81
2006-03-07,145.75,145.76,143.72,144.40,4281200,70.98
2006-03-06,148.50,148.94,145.15,146.12,3685600,71.83
2006-03-03,145.81,148.89,145.21,147.71,4150800,72.61
2006-03-02,146.39,146.39,144.79,145.81,4123000,71.67
2006-03-01,146.07,147.43,146.01,146.44,4160400,71.98
2006-02-28,147.15,147.65,144.80,145.95,4544400,71.74
2006-02-27,148.52,149.58,147.58,147.62,3876600,72.56
2006-02-24,147.00,148.99,146.73,148.51,4178800,73.00
2006-02-23,148.20,148.67,146.79,147.00,3826200,72.26
2006-02-22,145.75,148.84,145.65,148.72,4122400,73.10
2006-02-21,147.10,147.40,145.20,145.50,3482200,71.52
2006-02-17,147.33,147.60,145.66,147.08,3128000,72.30
2006-02-16,145.20,147.50,145.04,147.33,3829800,72.42
2006-02-15,141.75,146.40,141.60,145.40,7708400,71.47
2006-02-14,137.81,142.38,136.89,141.93,5231600,69.77
2006-02-13,136.77,138.48,136.77,137.81,4006400,67.74
2006-02-10,137.63,137.95,134.54,137.50,4875000,67.59
2006-02-09,139.15,140.12,137.91,138.21,3146400,67.94
2006-02-08,137.82,138.87,137.36,138.45,3010200,68.06
2006-02-07,140.00,140.65,137.63,137.82,4090800,67.63
2006-02-06,138.27,140.55,138.27,140.00,2691000,68.70
2006-02-03,138.95,139.61,137.68,138.72,4245000,68.07
2006-02-02,138.76,140.41,138.53,139.56,3449600,68.48
2006-02-01,139.99,140.45,138.65,139.47,3670200,68.44
2006-01-31,139.90,141.43,139.01,140.45,4728000,68.92
2006-01-30,138.76,140.51,138.76,139.77,2932600,68.59
2006-01-27,139.10,140.15,138.36,138.76,3816400,68.09
2006-01-26,136.50,139.55,135.65,139.10,4667800,68.26
2006-01-25,136.45,136.94,134.84,134.95,4701200,66.22
2006-01-24,136.70,137.75,135.21,135.82,4935800,66.65
2006-01-23,135.10,137.85,135.10,136.55,4139800,67.01
2006-01-20,136.15,138.10,134.69,134.79,4850800,66.14
2006-01-19,133.70,138.44,133.60,137.49,5659000,67.47
2006-01-18,133.81,133.96,132.30,133.37,4103800,65.44
2006-01-17,134.40,134.94,133.63,134.81,2495200,66.15
2006-01-13,135.83,136.17,134.76,135.65,3591600,66.56
2006-01-12,134.99,136.63,134.58,135.83,5717600,66.65
2006-01-11,132.39,135.63,132.05,134.65,6361200,66.07
2006-01-10,130.48,132.34,130.48,131.68,3307800,64.62
2006-01-09,130.24,131.68,129.70,131.39,5167400,64.47
2006-01-06,129.47,130.65,127.61,130.24,5241200,63.91
2006-01-05,127.43,128.84,126.66,128.65,3625200,63.13
2006-01-04,128.90,129.79,127.40,128.14,4266400,62.88
2006-01-03,128.50,130.21,125.82,129.88,5214800,63.73
2005-12-30,127.71,128.65,126.42,128.17,2381600,62.89
2005-12-29,127.73,128.78,127.73,127.96,1516800,62.79
2005-12-28,128.80,128.90,127.72,127.72,1893000,62.67
2005-12-27,128.95,129.90,128.34,128.34,1884200,62.98
2005-12-23,128.17,128.73,127.81,128.64,1198400,63.12
2005-12-22,128.14,129.13,127.32,128.62,2625000,63.11
2005-12-21,129.00,129.84,127.75,128.14,2659200,62.88
2005-12-20,127.75,128.60,127.25,128.55,3506000,63.08
2005-12-19,128.57,128.99,126.50,127.06,3400000,62.35
2005-12-16,129.69,130.19,128.84,128.99,4383600,63.30
2005-12-15,128.86,130.40,128.40,129.68,5200600,63.63
2005-12-14,127.84,129.34,126.00,129.05,5321200,63.33
2005-12-13,126.00,129.85,125.77,128.50,6152200,63.06
2005-12-12,128.30,129.47,126.67,128.17,3319400,62.89
2005-12-09,126.84,128.30,126.71,127.65,2954800,62.64
2005-12-08,125.82,127.36,124.28,126.84,4528000,62.24
2005-12-07,126.96,127.18,125.18,126.14,4358000,61.90
2005-12-06,129.00,129.57,127.02,127.25,5556000,62.44
2005-12-05,127.06,128.99,125.79,128.77,4318600,63.19
2005-12-02,126.91,127.80,125.90,127.26,4690600,62.45
2005-12-01,125.98,127.47,125.03,126.49,8663000,62.07
2005-11-30,126.84,127.70,125.68,126.00,6437600,61.83
2005-11-29,129.00,130.07,126.30,127.61,5898200,62.62
2005-11-28,132.46,132.47,128.38,128.58,5453000,63.09
2005-11-25,132.55,133.15,131.98,132.83,1346800,65.18
2005-11-23,129.50,133.16,129.50,132.17,5110000,64.86
2005-11-22,129.50,130.00,128.55,130.00,3908000,63.79
2005-11-21,127.48,129.62,127.05,129.55,4499800,63.57
2005-11-18,126.12,127.00,124.90,127.00,3787600,62.32
2005-11-17,124.81,126.32,124.25,126.11,2698600,61.88
2005-11-16,124.31,124.49,122.97,124.14,2968600,60.92
2005-11-15,125.85,126.20,123.06,123.74,4327000,60.72
2005-11-14,125.62,125.98,124.70,125.75,2214200,61.71
2005-11-11,125.00,125.84,124.90,125.62,2725600,61.64
2005-11-10,123.00,125.21,122.55,125.00,4784600,61.34
2005-11-09,122.85,123.88,122.85,123.16,3589200,60.34
2005-11-08,123.10,123.46,122.14,123.27,3437400,60.39
2005-11-07,123.76,124.47,122.84,123.32,3660600,60.42
2005-11-04,123.08,123.85,121.65,123.76,4992200,60.63
2005-11-03,124.70,124.75,121.87,123.09,6518400,60.30
2005-11-02,120.05,123.50,120.05,122.55,6524400,60.04
2005-11-01,119.00,120.78,117.87,120.71,6036600,59.14
2005-10-31,118.25,120.45,118.25,119.67,4634200,58.63
2005-10-28,115.50,118.05,115.37,118.05,3785000,57.83
2005-10-27,116.40,116.99,114.65,114.80,3866000,56.24
2005-10-26,115.65,118.00,114.99,116.35,6586600,57.00
2005-10-25,116.90,117.86,115.40,116.32,4116600,56.99
2005-10-24,114.00,117.33,113.77,116.98,4329600,57.31
2005-10-21,113.40,114.95,113.22,113.51,4761400,55.61
2005-10-20,113.50,115.61,112.88,113.32,9292600,55.52
2005-10-19,109.02,114.81,108.09,114.65,7246000,56.17
2005-10-18,110.77,111.30,109.50,109.99,4465800,53.88
2005-10-17,108.90,111.26,108.73,110.45,4649800,54.11
2005-10-14,106.35,109.42,106.35,108.31,6560400,53.06
2005-10-13,107.44,107.50,103.72,106.18,12174800,52.02
2005-10-12,110.00,110.69,106.46,107.44,9139800,52.64
2005-10-11,112.00,112.73,109.59,109.80,5680800,53.79
2005-10-10,112.10,112.79,111.28,111.79,3725000,54.77
2005-10-07,113.45,113.65,111.20,111.83,6389800,54.79
2005-10-06,114.10,115.07,112.18,113.20,5052000,55.46
2005-10-05,114.73,115.38,113.58,113.80,4195400,55.75
2005-10-04,117.74,117.74,114.66,114.73,4258600,56.21
2005-10-03,116.70,117.90,115.77,117.73,3805000,57.68
2005-09-30,116.51,117.70,116.19,116.48,4324600,57.06
2005-09-29,116.94,117.55,116.00,116.93,5219800,57.28
2005-09-28,116.65,117.94,116.00,116.94,4030800,57.29
2005-09-27,115.00,116.57,114.76,116.00,3716400,56.83
2005-09-26,114.75,115.57,114.41,114.92,3685200,56.30
2005-09-23,113.89,115.33,113.34,114.05,3713800,55.87
2005-09-22,112.75,114.42,112.07,113.89,3519400,55.80
2005-09-21,113.04,113.80,112.46,112.50,4760800,55.11
2005-09-20,114.98,114.99,114.04,114.04,5615800,55.87
2005-09-19,112.60,114.30,112.01,114.30,3580400,56.00
2005-09-16,112.25,113.65,111.52,113.21,4444000,55.46
2005-09-15,112.00,112.36,110.73,111.62,5194400,54.68
2005-09-14,114.70,115.00,111.80,112.41,9024000,55.07
2005-09-13,111.35,112.80,111.33,112.28,5846400,55.01
2005-09-12,110.73,112.50,110.45,112.33,3455800,55.03
2005-09-09,110.77,111.49,110.69,110.97,2849200,54.36
2005-09-08,109.90,110.93,109.80,110.60,2513000,54.18
2005-09-07,109.50,110.82,109.50,110.39,4059800,54.08
2005-09-06,108.30,109.77,108.30,109.48,3907400,53.63
2005-09-02,108.15,108.63,107.52,108.13,2836200,52.97
2005-09-01,105.67,108.49,105.49,107.60,5937800,52.71
2005-08-31,105.12,105.93,104.68,105.66,3819400,51.76
2005-08-30,104.23,104.72,103.67,104.72,3438400,51.30
2005-08-29,103.82,105.11,103.64,104.63,2238800,51.26
2005-08-26,104.60,104.88,103.61,104.29,2775000,51.09
2005-08-25,103.77,104.55,103.14,104.27,3160000,51.08
2005-08-24,105.75,106.23,103.76,103.76,2911200,50.83
2005-08-23,106.00,106.36,105.28,106.10,2032600,51.98
2005-08-22,105.65,106.32,105.06,106.05,2406200,51.95
2005-08-19,105.30,105.71,104.82,105.11,2354000,51.49
2005-08-18,104.70,105.42,104.21,104.89,3076800,51.39
2005-08-17,103.25,104.83,103.11,104.70,4541200,51.29
2005-08-16,105.14,105.29,103.01,103.03,3583200,50.47
2005-08-15,104.76,105.43,104.21,105.14,2444200,51.51
2005-08-12,105.85,106.18,104.31,104.76,2797200,51.32
2005-08-11,104.85,106.37,104.80,106.37,2707000,52.11
2005-08-10,104.75,106.21,104.46,104.83,4025800,51.26
2005-08-09,103.20,104.04,102.85,103.96,3116800,50.83
2005-08-08,104.15,104.21,102.43,102.56,3902000,50.15
2005-08-05,105.01,105.02,102.86,103.39,4151000,50.55
2005-08-04,105.78,106.09,105.10,105.16,2315800,51.42
2005-08-03,106.05,106.78,105.62,106.65,2757600,52.15
2005-08-02,105.93,106.86,105.67,106.60,3508600,52.12
2005-08-01,105.45,106.22,105.08,105.53,2666200,51.60
2005-07-29,106.72,106.88,105.10,105.13,2757200,51.41
2005-07-28,106.70,107.04,105.55,106.92,2225200,52.28
2005-07-27,106.42,106.42,105.17,106.37,3071400,52.01
2005-07-26,106.25,106.33,105.20,105.94,2736600,51.80
2005-07-25,106.80,107.15,106.03,106.03,2631400,51.85
2005-07-22,105.20,107.20,105.04,107.00,3124400,52.32
2005-07-21,106.98,106.99,105.00,105.13,5357200,51.41
2005-07-20,106.50,108.00,106.46,107.10,3788800,52.37
2005-07-19,105.42,106.95,105.42,106.75,5568800,52.20
2005-07-18,105.05,105.64,104.10,105.05,3299400,51.37
2005-07-15,104.45,105.30,103.75,105.04,3673000,51.36
2005-07-14,104.60,105.64,103.92,104.73,5722400,51.21
2005-07-13,103.72,104.86,103.72,104.49,4396600,51.09
2005-07-12,102.20,104.37,102.08,103.70,5170000,50.71
2005-07-11,100.30,102.27,100.28,102.15,4583200,49.95
2005-07-08,99.84,100.84,99.16,100.72,3289600,49.25
2005-07-07,97.93,99.86,97.51,99.84,3403800,48.82
2005-07-06,99.09,99.35,98.86,98.93,3494400,48.37
2005-07-05,98.37,99.26,98.23,99.09,3859000,48.45
2005-07-01,99.30,99.54,98.70,99.05,4168600,48.43
2005-06-30,99.14,99.91,99.02,99.28,6556200,48.55
2005-06-29,98.88,99.28,98.37,99.14,3302800,48.48
2005-06-28,98.45,99.11,98.07,98.65,3545400,48.24
2005-06-27,97.75,98.17,97.11,98.02,3789000,47.93
2005-06-24,97.90,98.94,97.63,98.13,4914200,47.98
2005-06-23,98.93,99.40,98.20,98.21,5196200,48.02
2005-06-22,97.87,99.18,97.87,98.92,5044000,48.37
2005-06-21,96.60,97.78,96.40,97.69,4148400,47.77
2005-06-20,96.75,97.00,95.90,96.59,2854800,47.23
2005-06-17,96.60,97.15,95.86,97.00,4934000,47.43
2005-06-16,96.00,97.25,95.41,95.71,8575000,46.80
2005-06-15,95.95,96.24,94.98,95.44,7925000,46.67
2005-06-14,93.05,96.09,92.42,96.05,9902000,46.97
2005-06-13,94.05,94.38,92.69,93.05,7730200,45.50
2005-06-10,95.40,95.45,93.84,94.10,3184800,46.01
2005-06-09,94.75,95.79,94.47,95.21,3283800,46.55
2005-06-08,94.66,95.21,94.50,94.75,2757400,46.33
2005-06-07,94.40,95.60,94.06,94.50,4780000,46.21
2005-06-06,92.75,93.81,92.32,93.56,2576200,45.75
2005-06-03,93.16,93.63,92.14,92.90,4407200,45.43
2005-06-02,92.60,93.32,91.85,93.11,3068200,45.53
2005-06-01,91.70,94.23,91.05,92.64,6553800,45.30
2005-05-31,91.66,92.63,91.01,92.20,3087200,45.08
2005-05-27,91.26,91.72,91.12,91.66,2319200,44.82
2005-05-26,91.45,91.52,90.72,91.25,4665400,44.62
2005-05-25,91.87,92.15,90.74,91.05,4785000,44.52
2005-05-24,92.65,92.82,91.35,92.27,3987200,45.12
2005-05-23,92.55,93.67,92.00,93.14,3641000,45.54
2005-05-20,91.75,92.97,91.18,92.55,3446400,45.25
2005-05-19,92.50,92.50,91.36,92.19,4835000,45.08
2005-05-18,91.00,92.42,90.98,91.98,6833600,44.98
2005-05-17,89.10,90.50,88.11,90.21,6702400,44.11
2005-05-16,87.55,89.74,87.55,89.73,6685000,43.88
2005-05-13,87.73,87.92,85.92,87.55,10714400,42.81
2005-05-12,89.15,90.20,87.80,87.85,11341800,42.96
2005-05-11,89.50,89.95,87.86,89.00,10263200,43.52
2005-05-10,90.93,90.94,88.58,88.83,9561800,43.34
2005-05-09,90.24,91.92,90.24,91.92,3860400,44.85
2005-05-06,91.10,91.24,89.84,90.24,5436000,44.03
2005-05-05,90.51,91.73,89.91,91.10,6788600,44.44
2005-05-04,88.00,90.60,87.95,90.50,6747400,44.15
2005-05-03,88.30,88.77,87.25,87.90,8639400,42.88
2005-05-02,90.50,90.51,87.16,88.45,12360600,43.15
2005-04-29,92.10,92.30,89.45,91.72,7730200,44.75
2005-04-28,92.50,93.25,91.50,91.63,4818400,44.70
2005-04-27,91.50,93.65,90.85,93.36,5021200,45.55
2005-04-26,92.46,93.78,92.11,92.11,4745600,44.94
2005-04-25,90.90,93.01,90.90,93.00,5193800,45.37
2005-04-22,90.60,91.94,89.50,90.47,5334600,44.14
2005-04-21,90.50,91.66,88.48,90.90,8168200,44.35
2005-04-20,92.11,92.12,88.86,89.17,7277800,43.50
2005-04-19,92.50,92.80,91.14,92.11,5304400,44.94
2005-04-18,90.85,92.14,90.61,91.72,4736600,44.75
2005-04-15,92.00,93.63,90.51,90.73,6384000,44.26
2005-04-14,94.11,95.22,92.56,92.82,5926800,45.28
2005-04-13,95.60,95.75,93.57,94.10,5203800,45.91
2005-04-12,95.20,95.67,94.01,95.59,5532600,46.64
2005-04-11,94.75,95.89,94.53,95.31,5363400,46.50
2005-04-08,95.30,95.30,94.26,94.26,2800000,45.99
2005-04-07,94.72,95.30,94.21,95.00,4155200,46.35
2005-04-06,94.08,95.02,93.65,94.93,5595200,46.31
2005-04-05,94.45,95.24,93.10,93.30,5653000,45.52
2005-04-04,92.78,94.65,92.42,94.27,7973800,45.99
2005-04-01,94.85,95.29,92.11,92.78,7118000,45.26
2005-03-31,94.45,94.74,93.36,94.16,4310400,45.94
2005-03-30,93.70,94.95,93.21,94.57,4460200,46.14
2005-03-29,94.03,95.20,92.95,92.96,4925600,45.35
2005-03-28,93.00,94.31,92.85,94.02,3878600,45.87
2005-03-24,93.25,93.82,92.57,92.78,5454800,45.26
2005-03-23,94.41,94.52,92.72,92.90,6833600,45.32
2005-03-22,95.80,96.93,94.29,94.40,11017000,46.05
2005-03-21,96.01,96.62,94.10,95.15,4128000,46.42
2005-03-18,95.60,96.28,94.46,96.20,6317400,46.93
2005-03-17,94.15,95.97,93.42,95.60,8266400,46.64
2005-03-16,96.00,96.25,93.00,93.75,9965800,45.74
2005-03-15,94.92,96.47,94.71,96.19,10609200,46.93
2005-03-14,93.38,94.28,92.30,93.32,5838200,45.53
2005-03-11,93.03,93.45,92.05,92.88,4393800,45.31
2005-03-10,92.20,93.05,91.76,93.04,3371000,45.39
2005-03-09,92.65,92.77,91.82,91.95,3735400,44.86
2005-03-08,92.95,93.90,92.57,93.11,2479800,45.43
2005-03-07,92.85,93.89,92.64,93.20,3317400,45.47
2005-03-04,91.62,93.78,91.58,93.02,4497000,45.38
2005-03-03,92.25,92.25,90.67,91.00,2992200,44.40
2005-03-02,91.75,92.88,91.23,91.77,3008200,44.77
2005-03-01,90.45,92.51,90.45,92.12,3550400,44.94
2005-02-28,91.80,92.19,90.85,91.18,3442600,44.48
2005-02-25,90.40,92.50,90.37,92.30,4511600,45.03
2005-02-24,90.10,90.27,89.48,90.22,2555400,44.02
2005-02-23,89.00,90.20,88.91,90.13,4614600,43.97
2005-02-22,89.05,90.89,87.00,88.33,6395000,43.09
2005-02-18,91.66,91.70,89.14,89.66,6154200,43.74
2005-02-17,92.85,93.07,91.65,91.65,3198200,44.71
2005-02-16,93.11,93.15,91.99,92.77,2911000,45.26
2005-02-15,93.65,93.87,92.85,93.11,2917800,45.43
2005-02-14,94.15,94.38,93.68,93.86,2294000,45.79
2005-02-11,94.35,94.70,93.89,94.32,3190200,46.02
2005-02-10,93.90,94.48,93.70,94.38,2988000,46.05
2005-02-09,93.85,94.28,93.24,93.40,2772600,45.57
2005-02-08,92.95,94.69,92.95,93.75,4268200,45.64
2005-02-07,93.55,93.86,92.42,92.70,2974800,45.13
2005-02-04,92.10,93.65,92.05,93.55,3517400,45.54
2005-02-03,91.80,92.59,91.47,92.05,2873600,44.81
2005-02-02,91.52,92.00,91.09,91.91,3439400,44.74
2005-02-01,91.19,91.96,90.90,91.95,3895200,44.76
2005-01-31,90.26,91.19,90.26,91.19,3339200,44.39
2005-01-28,89.50,90.90,89.46,89.97,4320200,43.80
2005-01-27,88.90,89.80,88.85,89.52,2702400,43.58
2005-01-26,89.00,89.14,88.30,88.95,2965800,43.30
2005-01-25,89.37,89.64,88.45,88.54,4171400,43.10
2005-01-24,88.56,88.92,88.23,88.35,3833000,43.01
2005-01-21,88.75,89.64,88.38,88.55,4259000,43.11
2005-01-20,89.30,89.33,88.31,88.68,4127400,43.17
2005-01-19,90.20,90.64,89.34,89.34,4426600,43.49
2005-01-18,88.90,90.64,88.85,90.57,4524800,44.09
2005-01-14,88.55,89.86,88.50,89.68,3448400,43.66
2005-01-13,89.05,89.45,88.33,88.59,3985200,43.13
2005-01-12,89.50,89.65,88.18,89.05,5314800,43.35
2005-01-11,88.45,89.66,88.38,89.40,5702200,43.52
2005-01-10,88.22,89.43,88.17,88.84,5271600,43.25
2005-01-07,88.50,88.95,87.75,88.22,4204400,42.95
2005-01-06,86.60,88.20,86.60,88.18,4920800,42.93
2005-01-05,85.70,86.68,85.60,86.35,5497400,42.04
2005-01-04,87.60,87.65,85.41,85.85,5240800,41.79
2005-01-03,88.00,88.37,87.05,87.44,3662800,42.57
2004-12-31,87.68,88.02,87.33,87.48,1767600,42.59
2004-12-30,87.70,87.99,87.55,87.60,3027600,42.65
2004-12-29,87.77,87.79,87.20,87.50,2198600,42.60
2004-12-28,87.65,88.00,87.54,87.77,2195800,42.73
2004-12-27,87.55,87.65,86.94,87.40,2983200,42.55
2004-12-23,87.47,88.08,86.82,86.97,3374200,42.34
2004-12-22,87.30,87.90,86.87,87.27,4087800,42.49
2004-12-21,87.60,87.81,86.86,87.09,5332000,42.40
2004-12-20,87.25,87.76,86.91,87.10,4775000,42.40
2004-12-17,87.05,87.84,86.82,86.82,7106800,42.27
2004-12-16,87.45,89.46,86.86,87.00,10283200,42.35
2004-12-15,87.15,88.35,86.36,87.90,8195800,42.79
2004-12-14,85.13,85.80,84.72,85.65,4420600,41.70
2004-12-13,86.30,86.60,85.02,85.02,4175400,41.39
2004-12-10,84.01,87.27,84.01,85.86,3571400,41.80
2004-12-09,85.26,86.07,85.17,85.80,3775000,41.77
2004-12-08,85.45,86.29,85.00,85.55,2864200,41.65
2004-12-07,85.55,86.15,84.88,85.01,4275400,41.39
2004-12-06,84.70,86.15,84.36,85.69,4494400,41.72
2004-12-03,83.35,85.00,83.34,85.00,6007800,41.38
2004-12-02,83.50,84.86,83.25,83.25,5785400,40.53
2004-12-01,83.28,84.39,83.28,84.00,9852200,40.89
2004-11-30,83.07,83.94,83.07,83.78,11576000,40.79
2004-11-29,84.81,85.31,84.12,84.52,3838200,41.15
2004-11-26,84.40,85.12,84.40,84.80,1066400,41.28
2004-11-24,83.90,84.74,83.69,84.52,2812200,41.15
2004-11-23,82.90,83.69,82.62,83.39,3107400,40.60
2004-11-22,81.64,83.22,81.60,83.11,2963600,40.46
2004-11-19,83.59,83.83,80.50,81.64,6638400,39.74
2004-11-18,83.95,84.38,83.34,83.34,2822400,40.57
2004-11-17,83.50,84.81,83.21,83.60,3420000,40.70
2004-11-16,83.80,83.90,82.85,82.98,3015000,40.40
2004-11-15,84.00,84.88,83.76,84.47,3220200,41.12
2004-11-12,83.96,84.16,83.28,84.00,3105200,40.89
2004-11-11,83.10,84.64,83.06,83.92,3043600,40.85
2004-11-10,82.99,83.45,82.74,82.95,3147200,40.38
2004-11-09,83.00,83.70,82.50,83.04,3271400,40.35
2004-11-08,83.78,84.26,83.28,83.42,3185800,40.53
2004-11-05,84.97,85.50,83.76,84.68,4240400,41.15
2004-11-04,83.04,84.98,81.98,84.97,4142000,41.29
2004-11-03,84.25,85.20,82.76,83.04,4565400,40.35
2004-11-02,81.85,83.23,81.73,82.87,4440200,40.27
2004-11-01,82.30,82.46,81.05,81.44,3799200,39.57
2004-10-29,82.10,82.80,81.38,82.15,3043800,39.92
2004-10-28,81.70,83.17,81.36,82.35,4168200,40.01
2004-10-27,80.65,82.07,79.72,81.70,3854200,39.70
2004-10-26,79.17,80.81,79.06,80.60,3918200,39.16
2004-10-25,78.50,78.97,77.88,78.91,3091600,38.34
2004-10-22,78.72,79.67,78.63,78.66,3059000,38.22
2004-10-21,78.39,79.34,78.16,78.72,4008000,38.25
2004-10-20,78.40,78.40,76.42,78.30,4551200,38.05
2004-10-19,80.25,81.28,78.35,78.64,5181000,38.21
2004-10-18,79.98,80.26,78.90,80.18,3897400,38.96
2004-10-15,79.95,80.38,79.47,79.98,3510400,38.86
2004-10-14,80.74,80.80,78.90,79.60,3634800,38.68
2004-10-13,81.51,81.84,80.29,80.84,2883200,39.28
2004-10-12,80.49,81.56,80.05,81.41,4817200,39.56
2004-10-11,80.99,81.59,80.74,80.74,2345000,39.23
2004-10-08,81.13,81.85,80.65,80.99,2681000,39.35
2004-10-07,81.28,81.90,81.00,81.12,2521000,39.42
2004-10-06,80.77,81.89,80.55,81.82,3685200,39.76
2004-10-05,80.10,80.70,79.73,80.52,3186600,39.12
2004-10-04,81.11,81.18,79.86,79.98,4176800,38.86
2004-10-01,80.00,80.51,79.87,80.44,4298800,39.09
2004-09-30,79.80,80.11,79.03,79.72,5595000,38.74
2004-09-29,77.13,80.25,77.13,80.19,3914600,38.96
2004-09-28,78.21,78.97,77.69,78.62,3042400,38.20
2004-09-27,78.75,78.88,77.77,78.18,2920000,37.99
2004-09-24,78.38,79.25,78.10,79.00,3791400,38.39
2004-09-23,79.58,79.75,78.26,78.56,5687200,38.17
2004-09-22,78.85,80.84,78.70,79.57,10383000,38.66
2004-09-21,77.00,80.05,77.00,79.75,10463400,38.75
2004-09-20,76.13,76.25,75.30,76.02,6391400,36.94
2004-09-17,77.88,78.03,76.15,76.38,4530600,37.11
2004-09-16,77.03,78.10,77.03,77.65,3476000,37.73
2004-09-15,77.23,77.53,76.65,77.00,4303000,37.41
2004-09-14,77.70,77.80,76.73,77.70,4504200,37.75
2004-09-13,78.22,78.53,77.84,78.00,3756000,37.90
2004-09-10,77.02,78.80,76.86,78.52,5076000,38.15
2004-09-09,76.80,77.25,76.15,77.19,4622600,37.51
2004-09-08,76.30,76.99,75.90,76.54,4640200,37.19
2004-09-07,74.90,76.74,74.90,76.25,4551800,37.05
2004-09-03,74.50,74.90,73.90,74.20,1962000,36.05
2004-09-02,73.65,74.85,73.32,74.68,2042400,36.29
2004-09-01,73.95,74.58,73.59,73.76,2828200,35.84
2004-08-31,73.40,73.89,72.52,73.89,2448800,35.90
2004-08-30,74.15,74.30,73.17,73.17,2396800,35.55
2004-08-27,75.35,75.36,74.35,74.51,1989200,36.20
2004-08-26,74.01,75.75,74.01,75.40,3668800,36.64
2004-08-25,73.12,74.82,73.11,74.60,4973600,36.25
2004-08-24,73.20,73.45,72.83,73.17,3508600,35.55
2004-08-23,72.80,73.35,72.57,72.62,2430000,35.29
2004-08-20,72.35,73.53,72.30,73.14,2885000,35.54
2004-08-19,72.60,73.25,71.89,72.49,3917200,35.22
2004-08-18,71.99,73.10,71.71,73.07,3623400,35.50
2004-08-17,71.95,73.02,71.90,71.99,4291400,34.98
2004-08-16,70.01,71.73,70.00,71.45,3173200,34.72
2004-08-13,70.05,70.20,69.10,70.01,4157000,34.02
2004-08-12,70.30,70.85,69.51,69.93,4190600,33.98
2004-08-11,70.54,71.60,70.05,70.70,5580800,34.35
2004-08-10,69.35,70.91,69.12,70.84,5638000,34.34
2004-08-09,68.08,69.22,68.08,68.99,3712000,33.45
2004-08-06,67.82,68.78,67.25,68.07,5857600,33.00
2004-08-05,69.44,69.68,67.83,67.83,3339800,32.88
2004-08-04,69.75,70.13,68.90,69.59,4297600,33.74
2004-08-03,70.47,71.00,69.67,69.88,2901800,33.88
2004-08-02,69.60,70.60,69.51,70.46,2807000,34.16
2004-07-30,70.37,70.46,69.76,70.10,3458800,33.98
2004-07-29,70.20,70.99,70.16,70.65,4595200,34.25
2004-07-28,70.06,70.40,68.75,69.73,5781200,33.80
2004-07-27,69.35,70.48,69.10,70.06,6000600,33.96
2004-07-26,69.60,69.80,68.41,69.05,3940800,33.48
2004-07-23,69.30,70.00,68.80,69.56,3993600,33.72
2004-07-22,68.80,69.82,67.73,69.46,5339400,33.67
2004-07-21,69.60,70.85,69.15,69.31,5656000,33.60
2004-07-20,67.70,69.69,67.62,69.45,6014600,33.67
2004-07-19,68.55,68.97,67.25,67.65,5532800,32.80
2004-07-16,69.70,69.85,68.27,68.35,4492600,33.14
2004-07-15,70.33,70.40,68.90,68.90,4954600,33.40
2004-07-14,70.50,71.31,69.77,70.23,3132200,34.05
2004-07-13,72.00,72.39,70.56,70.95,4370400,34.40
2004-07-12,71.00,72.42,70.35,72.08,4874400,34.94
2004-07-09,71.05,71.35,70.49,71.18,3809400,34.51
2004-07-08,71.09,71.84,70.60,70.60,5689200,34.23
2004-07-07,73.43,73.45,71.01,71.27,6889000,34.55
2004-07-06,74.15,74.28,73.03,73.46,3510600,35.61
2004-07-02,74.55,75.42,74.27,74.60,3666200,36.17
2004-07-01,75.26,75.75,73.61,74.37,4320400,36.05
2004-06-30,75.35,75.66,74.61,75.25,4608800,36.48
2004-06-29,74.36,75.55,74.10,75.15,4249400,36.43
2004-06-28,74.50,75.10,74.33,74.55,3929200,36.14
2004-06-25,74.90,75.59,74.00,74.24,4613600,35.99
2004-06-24,74.18,75.00,74.14,74.89,5233400,36.31
2004-06-23,73.60,74.36,73.06,74.32,3704800,36.03
2004-06-22,72.85,73.69,72.55,73.45,6017600,35.61
2004-06-21,73.95,74.51,73.22,73.42,2859200,35.59
2004-06-18,73.75,74.90,73.65,73.82,3932400,35.79
2004-06-17,73.82,74.14,73.11,73.85,4891200,35.80
2004-06-16,73.40,74.29,72.40,73.81,7497800,35.78
2004-06-15,76.09,76.80,72.99,73.02,12366600,35.40
2004-06-14,77.05,77.05,75.30,76.09,3950800,36.89
